Event,Time,Team Name,Name,Game Period,Outcome,Player,Location X,Location Y,PSR,Colormark,Positive,Score
90,00:23:27,Lavey,Free conceded,1,Penalty,,,,-2,,1,0
91,00:24:02,Killinkere,Scoreable free,1,Goal,Fiachra Mooney,0.08612805,0.4907222,3,#70B12A,1,3
92,00:24:32,Lavey,Kickout,1,Break lost,Harry McQuade,0.5960366,0.4937581,1,,0,0
93,00:25:11,Killinkere,Shot from play,1,Blocked,Fiachra Mooney,0.1487805,0.4353164,0,#ed1c24,1,0
94,00:25:15,Killinkere,Attacks,1,Shot taken,Fiachra Mooney,,,0,,1,0
95,00:25:53,Lavey,Shot from play,1,Short,,0.7044207,0.4626398,-1,#ed1c24,1,0
96,00:26:02,Lavey,Attacks,1,Shot taken,,,,0,,1,0
97,00:27:51,Killinkere,Shot from play,1,Save,Harry McQuade,0.1053354,0.5203226,0,#ed1c24,1,0
98,00:27:56,Killinkere,Attacks,1,Shot taken,Harry McQuade,,,0,,1,0
99,00:28:12,Lavey,Shot from play,1,Point,,0.7606707,0.4459422,1,#ffffff,1,1
100,00:28:18,Lavey,Attacks,1,Shot taken,,,,0,,1,0
101,00:28:24,Killinkere,Kickout,1,Won clean,Philip Corrigan,0.5914634,0.9225837,1,,1,0
102,00:29:00,Killinkere,Shot from play,1,Short,Ryan Smith,0.07469513,0.6136775,-1,#ed1c24,1,0
103,00:29:18,Killinkere,Attacks,1,Shot taken,Ryan Smith,,,0,,1,0
104,00:29:28,Lavey,Shot from play,1,Point,Player 18,0.8022866,0.4763016,1,#ffffff,1,1
105,00:29:42,Lavey,Attacks,1,Shot taken,Player 18,,,0,,1,0
106,00:29:53,Killinkere,Kickout,1,Won clean,Benny McConnell,0.6056402,0.181816,1,,1,0
107,00:30:17,Killinkere,Shot from play,1,Point,Fiachra Mooney,0.2,0.6068467,1,#ffffff,1,1
108,00:30:20,Killinkere,Attacks,1,Shot taken,Fiachra Mooney,,,0,,1,0
